D:\Data\IMG\center_2020_06_21_17_32_34_222.jpg, D:\Data\IMG\left_2020_06_21_17_32_34_222.jpg, D:\Data\IMG\right_2020_06_21_17_32_34_222.jpg, 0, 0, 0, 8.041778E-05
D:\Data\IMG\center_2020_06_21_17_32_34_324.jpg, D:\Data\IMG\left_2020_06_21_17_32_34_324.jpg, D:\Data\IMG\right_2020_06_21_17_32_34_324.jpg, 0, 0, 0, 7.856276E-05
D:\Data\IMG\center_2020_06_21_17_32_34_427.jpg, D:\Data\IMG\left_2020_06_21_17_32_34_427.jpg, D:\Data\IMG\right_2020_06_21_17_32_34_427.jpg, 0, 0, 0, 7.921876E-05
D:\Data\IMG\center_2020_06_21_17_32_34_530.jpg, D:\Data\IMG\left_2020_06_21_17_32_34_530.jpg, D:\Data\IMG\right_2020_06_21_17_32_34_530.jpg, 0, 0, 0, 7.951601E-05
D:\Data\IMG\center_2020_06_21_17_32_34_634.jpg, D:\Data\IMG\left_2020_06_21_17_32_34_634.jpg, D:\Data\IMG\right_2020_06_21_17_32_34_634.jpg, 0, 0, 0, 7.78059E-05
D:\Data\IMG\center_2020_06_21_17_32_34_738.jpg, D:\Data\IMG\left_2020_06_21_17_32_34_738.jpg, D:\Data\IMG\right_2020_06_21_17_32_34_738.jpg, 0, 0, 0, 8.214363E-05
D:\Data\IMG\center_2020_06_21_17_32_34_844.jpg, D:\Data\IMG\left_2020_06_21_17_32_34_844.jpg, D:\Data\IMG\right_2020_06_21_17_32_34_844.jpg, 0, 0, 0, 7.788715E-05
D:\Data\IMG\center_2020_06_21_17_32_34_944.jpg, D:\Data\IMG\left_2020_06_21_17_32_34_944.jpg, D:\Data\IMG\right_2020_06_21_17_32_34_944.jpg, 0, 0, 0, 7.887328E-05
D:\Data\IMG\center_2020_06_21_17_32_35_048.jpg, D:\Data\IMG\left_2020_06_21_17_32_35_048.jpg, D:\Data\IMG\right_2020_06_21_17_32_35_048.jpg, 0, 0, 0, 7.793943E-05
D:\Data\IMG\center_2020_06_21_17_32_35_150.jpg, D:\Data\IMG\left_2020_06_21_17_32_35_150.jpg, D:\Data\IMG\right_2020_06_21_17_32_35_150.jpg, 0, 0, 0, 7.799578E-05
D:\Data\IMG\center_2020_06_21_17_32_35_252.jpg, D:\Data\IMG\left_2020_06_21_17_32_35_252.jpg, D:\Data\IMG\right_2020_06_21_17_32_35_252.jpg, 0, 0, 0, 7.823725E-05
D:\Data\IMG\center_2020_06_21_17_32_35_354.jpg, D:\Data\IMG\left_2020_06_21_17_32_35_354.jpg, D:\Data\IMG\right_2020_06_21_17_32_35_354.jpg, 0, 0, 0, 7.866157E-05
D:\Data\IMG\center_2020_06_21_17_32_35_456.jpg, D:\Data\IMG\left_2020_06_21_17_32_35_456.jpg, D:\Data\IMG\right_2020_06_21_17_32_35_456.jpg, 0, 0, 0, 8.056153E-05
D:\Data\IMG\center_2020_06_21_17_32_35_557.jpg, D:\Data\IMG\left_2020_06_21_17_32_35_557.jpg, D:\Data\IMG\right_2020_06_21_17_32_35_557.jpg, 0, 0, 0, 7.803755E-05
D:\Data\IMG\center_2020_06_21_17_32_35_659.jpg, D:\Data\IMG\left_2020_06_21_17_32_35_659.jpg, D:\Data\IMG\right_2020_06_21_17_32_35_659.jpg, 0, 0, 0, 8.084031E-05
D:\Data\IMG\center_2020_06_21_17_32_35_759.jpg, D:\Data\IMG\left_2020_06_21_17_32_35_759.jpg, D:\Data\IMG\right_2020_06_21_17_32_35_759.jpg, 0, 0, 0, 7.808507E-05
D:\Data\IMG\center_2020_06_21_17_32_35_862.jpg, D:\Data\IMG\left_2020_06_21_17_32_35_862.jpg, D:\Data\IMG\right_2020_06_21_17_32_35_862.jpg, 0, 0, 0, 7.834494E-05
D:\Data\IMG\center_2020_06_21_17_32_35_964.jpg, D:\Data\IMG\left_2020_06_21_17_32_35_964.jpg, D:\Data\IMG\right_2020_06_21_17_32_35_964.jpg, 0, 0, 0, 7.944799E-05
D:\Data\IMG\center_2020_06_21_17_32_36_065.jpg, D:\Data\IMG\left_2020_06_21_17_32_36_065.jpg, D:\Data\IMG\right_2020_06_21_17_32_36_065.jpg, 0, 0, 0, 7.922164E-05
D:\Data\IMG\center_2020_06_21_17_32_36_166.jpg, D:\Data\IMG\left_2020_06_21_17_32_36_166.jpg, D:\Data\IMG\right_2020_06_21_17_32_36_166.jpg, 0, 0, 0, 7.777298E-05
D:\Data\IMG\center_2020_06_21_17_32_36_266.jpg, D:\Data\IMG\left_2020_06_21_17_32_36_266.jpg, D:\Data\IMG\right_2020_06_21_17_32_36_266.jpg, 0, 0, 0, 7.850552E-05
D:\Data\IMG\center_2020_06_21_17_32_36_367.jpg, D:\Data\IMG\left_2020_06_21_17_32_36_367.jpg, D:\Data\IMG\right_2020_06_21_17_32_36_367.jpg, 0, 0, 0, 7.790601E-05
D:\Data\IMG\center_2020_06_21_17_32_36_469.jpg, D:\Data\IMG\left_2020_06_21_17_32_36_469.jpg, D:\Data\IMG\right_2020_06_21_17_32_36_469.jpg, 0, 0, 0, 7.795703E-05
D:\Data\IMG\center_2020_06_21_17_32_36_570.jpg, D:\Data\IMG\left_2020_06_21_17_32_36_570.jpg, D:\Data\IMG\right_2020_06_21_17_32_36_570.jpg, 0, 0, 0, 7.936582E-05
D:\Data\IMG\center_2020_06_21_17_32_36_673.jpg, D:\Data\IMG\left_2020_06_21_17_32_36_673.jpg, D:\Data\IMG\right_2020_06_21_17_32_36_673.jpg, 0, 0, 0, 7.932006E-05
D:\Data\IMG\center_2020_06_21_17_32_36_777.jpg, D:\Data\IMG\left_2020_06_21_17_32_36_777.jpg, D:\Data\IMG\right_2020_06_21_17_32_36_777.jpg, 0, 0, 0, 8.46959E-05
D:\Data\IMG\center_2020_06_21_17_32_36_882.jpg, D:\Data\IMG\left_2020_06_21_17_32_36_882.jpg, D:\Data\IMG\right_2020_06_21_17_32_36_882.jpg, 0, 0.3492462, 0, 0.3114528
D:\Data\IMG\center_2020_06_21_17_32_36_984.jpg, D:\Data\IMG\left_2020_06_21_17_32_36_984.jpg, D:\Data\IMG\right_2020_06_21_17_32_36_984.jpg, 0, 0.6574782, 0, 0.9367675
D:\Data\IMG\center_2020_06_21_17_32_37_088.jpg, D:\Data\IMG\left_2020_06_21_17_32_37_088.jpg, D:\Data\IMG\right_2020_06_21_17_32_37_088.jpg, 0, 0.7026885, 0, 1.927703
D:\Data\IMG\center_2020_06_21_17_32_37_189.jpg, D:\Data\IMG\left_2020_06_21_17_32_37_189.jpg, D:\Data\IMG\right_2020_06_21_17_32_37_189.jpg, 0, 0.3949431, 0, 2.483449
D:\Data\IMG\center_2020_06_21_17_32_37_290.jpg, D:\Data\IMG\left_2020_06_21_17_32_37_290.jpg, D:\Data\IMG\right_2020_06_21_17_32_37_290.jpg, 0, 0.09280176, 0, 2.677216
D:\Data\IMG\center_2020_06_21_17_32_37_392.jpg, D:\Data\IMG\left_2020_06_21_17_32_37_392.jpg, D:\Data\IMG\right_2020_06_21_17_32_37_392.jpg, -0.08181271, 0, 0, 2.670321
D:\Data\IMG\center_2020_06_21_17_32_37_496.jpg, D:\Data\IMG\left_2020_06_21_17_32_37_496.jpg, D:\Data\IMG\right_2020_06_21_17_32_37_496.jpg, -0.3931113, 0, 0, 2.628463
D:\Data\IMG\center_2020_06_21_17_32_37_595.jpg, D:\Data\IMG\left_2020_06_21_17_32_37_595.jpg, D:\Data\IMG\right_2020_06_21_17_32_37_595.jpg, -0.09183542, 0, 0, 2.604055
D:\Data\IMG\center_2020_06_21_17_32_37_699.jpg, D:\Data\IMG\left_2020_06_21_17_32_37_699.jpg, D:\Data\IMG\right_2020_06_21_17_32_37_699.jpg, -0.3175035, 0, 0, 2.573188
D:\Data\IMG\center_2020_06_21_17_32_37_802.jpg, D:\Data\IMG\left_2020_06_21_17_32_37_802.jpg, D:\Data\IMG\right_2020_06_21_17_32_37_802.jpg, -0.05903431, 0, 0, 2.543556
D:\Data\IMG\center_2020_06_21_17_32_37_904.jpg, D:\Data\IMG\left_2020_06_21_17_32_37_904.jpg, D:\Data\IMG\right_2020_06_21_17_32_37_904.jpg, 0, 0, 0, 2.51721
D:\Data\IMG\center_2020_06_21_17_32_38_007.jpg, D:\Data\IMG\left_2020_06_21_17_32_38_007.jpg, D:\Data\IMG\right_2020_06_21_17_32_38_007.jpg, 0, 0, 0, 2.491955
D:\Data\IMG\center_2020_06_21_17_32_38_112.jpg, D:\Data\IMG\left_2020_06_21_17_32_38_112.jpg, D:\Data\IMG\right_2020_06_21_17_32_38_112.jpg, -0.2791362, 0, 0, 2.459369
D:\Data\IMG\center_2020_06_21_17_32_38_214.jpg, D:\Data\IMG\left_2020_06_21_17_32_38_214.jpg, D:\Data\IMG\right_2020_06_21_17_32_38_214.jpg, -0.5875005, 0, 0, 2.412868
D:\Data\IMG\center_2020_06_21_17_32_38_318.jpg, D:\Data\IMG\left_2020_06_21_17_32_38_318.jpg, D:\Data\IMG\right_2020_06_21_17_32_38_318.jpg, -0.894628, 0, 0, 2.351178
D:\Data\IMG\center_2020_06_21_17_32_38_419.jpg, D:\Data\IMG\left_2020_06_21_17_32_38_419.jpg, D:\Data\IMG\right_2020_06_21_17_32_38_419.jpg, -0.6822445, 0, 0, 2.331062
D:\Data\IMG\center_2020_06_21_17_32_38_525.jpg, D:\Data\IMG\left_2020_06_21_17_32_38_525.jpg, D:\Data\IMG\right_2020_06_21_17_32_38_525.jpg, -0.3115955, 0, 0, 2.312141
D:\Data\IMG\center_2020_06_21_17_32_38_630.jpg, D:\Data\IMG\left_2020_06_21_17_32_38_630.jpg, D:\Data\IMG\right_2020_06_21_17_32_38_630.jpg, -0.0145931, 0, 0, 2.288507
D:\Data\IMG\center_2020_06_21_17_32_38_732.jpg, D:\Data\IMG\left_2020_06_21_17_32_38_732.jpg, D:\Data\IMG\right_2020_06_21_17_32_38_732.jpg, 0, 0, 0, 2.265261
D:\Data\IMG\center_2020_06_21_17_32_38_835.jpg, D:\Data\IMG\left_2020_06_21_17_32_38_835.jpg, D:\Data\IMG\right_2020_06_21_17_32_38_835.jpg, -0.2740581, 0, 0, 2.236061
D:\Data\IMG\center_2020_06_21_17_32_38_938.jpg, D:\Data\IMG\left_2020_06_21_17_32_38_938.jpg, D:\Data\IMG\right_2020_06_21_17_32_38_938.jpg, -0.5623866, 0, 0, 2.194727
D:\Data\IMG\center_2020_06_21_17_32_39_043.jpg, D:\Data\IMG\left_2020_06_21_17_32_39_043.jpg, D:\Data\IMG\right_2020_06_21_17_32_39_043.jpg, -0.9269071, 0, 0, 2.127358
D:\Data\IMG\center_2020_06_21_17_32_39_144.jpg, D:\Data\IMG\left_2020_06_21_17_32_39_144.jpg, D:\Data\IMG\right_2020_06_21_17_32_39_144.jpg, -0.6216925, 0, 0, 2.113723
D:\Data\IMG\center_2020_06_21_17_32_39_248.jpg, D:\Data\IMG\left_2020_06_21_17_32_39_248.jpg, D:\Data\IMG\right_2020_06_21_17_32_39_248.jpg, -0.3268147, 0, 0, 2.099836
D:\Data\IMG\center_2020_06_21_17_32_39_348.jpg, D:\Data\IMG\left_2020_06_21_17_32_39_348.jpg, D:\Data\IMG\right_2020_06_21_17_32_39_348.jpg, -0.02492621, 0, 0, 2.078429
D:\Data\IMG\center_2020_06_21_17_32_39_452.jpg, D:\Data\IMG\left_2020_06_21_17_32_39_452.jpg, D:\Data\IMG\right_2020_06_21_17_32_39_452.jpg, 0, 0, 0, 2.057284
D:\Data\IMG\center_2020_06_21_17_32_39_555.jpg, D:\Data\IMG\left_2020_06_21_17_32_39_555.jpg, D:\Data\IMG\right_2020_06_21_17_32_39_555.jpg, -0.2719824, 0, 0, 2.03085
D:\Data\IMG\center_2020_06_21_17_32_39_660.jpg, D:\Data\IMG\left_2020_06_21_17_32_39_660.jpg, D:\Data\IMG\right_2020_06_21_17_32_39_660.jpg, -0.6219181, 0, 0, 1.985222
D:\Data\IMG\center_2020_06_21_17_32_39_761.jpg, D:\Data\IMG\left_2020_06_21_17_32_39_761.jpg, D:\Data\IMG\right_2020_06_21_17_32_39_761.jpg, -0.9245271, 0, 0, 1.934292
D:\Data\IMG\center_2020_06_21_17_32_39_863.jpg, D:\Data\IMG\left_2020_06_21_17_32_39_863.jpg, D:\Data\IMG\right_2020_06_21_17_32_39_863.jpg, -0.7864217, 0, 0, 1.906292
D:\Data\IMG\center_2020_06_21_17_32_39_967.jpg, D:\Data\IMG\left_2020_06_21_17_32_39_967.jpg, D:\Data\IMG\right_2020_06_21_17_32_39_967.jpg, -0.4865783, 0, 0, 1.896486
D:\Data\IMG\center_2020_06_21_17_32_40_068.jpg, D:\Data\IMG\left_2020_06_21_17_32_40_068.jpg, D:\Data\IMG\right_2020_06_21_17_32_40_068.jpg, -0.1808432, 0, 0, 1.882033
D:\Data\IMG\center_2020_06_21_17_32_40_171.jpg, D:\Data\IMG\left_2020_06_21_17_32_40_171.jpg, D:\Data\IMG\right_2020_06_21_17_32_40_171.jpg, -0.0613674, 0, 0, 1.862002
D:\Data\IMG\center_2020_06_21_17_32_40_270.jpg, D:\Data\IMG\left_2020_06_21_17_32_40_270.jpg, D:\Data\IMG\right_2020_06_21_17_32_40_270.jpg, -0.3613809, 0, 0, 1.835543
D:\Data\IMG\center_2020_06_21_17_32_40_372.jpg, D:\Data\IMG\left_2020_06_21_17_32_40_372.jpg, D:\Data\IMG\right_2020_06_21_17_32_40_372.jpg, -0.6660514, 0, 0, 1.799846
D:\Data\IMG\center_2020_06_21_17_32_40_475.jpg, D:\Data\IMG\left_2020_06_21_17_32_40_475.jpg, D:\Data\IMG\right_2020_06_21_17_32_40_475.jpg, -0.4245703, 0, 0, 1.78535
D:\Data\IMG\center_2020_06_21_17_32_40_577.jpg, D:\Data\IMG\left_2020_06_21_17_32_40_577.jpg, D:\Data\IMG\right_2020_06_21_17_32_40_577.jpg, -0.1252231, 0, 0, 1.770392
D:\Data\IMG\center_2020_06_21_17_32_40_679.jpg, D:\Data\IMG\left_2020_06_21_17_32_40_679.jpg, D:\Data\IMG\right_2020_06_21_17_32_40_679.jpg, 0, 0, 0, 1.75115
D:\Data\IMG\center_2020_06_21_17_32_40_782.jpg, D:\Data\IMG\left_2020_06_21_17_32_40_782.jpg, D:\Data\IMG\right_2020_06_21_17_32_40_782.jpg, 0, 0.3452731, 0, 2.024942
D:\Data\IMG\center_2020_06_21_17_32_40_882.jpg, D:\Data\IMG\left_2020_06_21_17_32_40_882.jpg, D:\Data\IMG\right_2020_06_21_17_32_40_882.jpg, 0, 0.6484755, 0, 2.628551
D:\Data\IMG\center_2020_06_21_17_32_40_983.jpg, D:\Data\IMG\left_2020_06_21_17_32_40_983.jpg, D:\Data\IMG\right_2020_06_21_17_32_40_983.jpg, 0, 0.9420879, 0, 3.613198
D:\Data\IMG\center_2020_06_21_17_32_41_086.jpg, D:\Data\IMG\left_2020_06_21_17_32_41_086.jpg, D:\Data\IMG\right_2020_06_21_17_32_41_086.jpg, 0, 1, 0, 4.780421
D:\Data\IMG\center_2020_06_21_17_32_41_187.jpg, D:\Data\IMG\left_2020_06_21_17_32_41_187.jpg, D:\Data\IMG\right_2020_06_21_17_32_41_187.jpg, 0, 1, 0, 5.93839
D:\Data\IMG\center_2020_06_21_17_32_41_287.jpg, D:\Data\IMG\left_2020_06_21_17_32_41_287.jpg, D:\Data\IMG\right_2020_06_21_17_32_41_287.jpg, 0, 1, 0, 7.085392
D:\Data\IMG\center_2020_06_21_17_32_41_389.jpg, D:\Data\IMG\left_2020_06_21_17_32_41_389.jpg, D:\Data\IMG\right_2020_06_21_17_32_41_389.jpg, -0.2939328, 0.8340652, 0, 8.13711
D:\Data\IMG\center_2020_06_21_17_32_41_491.jpg, D:\Data\IMG\left_2020_06_21_17_32_41_491.jpg, D:\Data\IMG\right_2020_06_21_17_32_41_491.jpg, -0.01525531, 0.5353512, 0, 8.858132
D:\Data\IMG\center_2020_06_21_17_32_41_594.jpg, D:\Data\IMG\left_2020_06_21_17_32_41_594.jpg, D:\Data\IMG\right_2020_06_21_17_32_41_594.jpg, -0.087021, 0.2392382, 0, 9.20698
D:\Data\IMG\center_2020_06_21_17_32_41_694.jpg, D:\Data\IMG\left_2020_06_21_17_32_41_694.jpg, D:\Data\IMG\right_2020_06_21_17_32_41_694.jpg, -0.1259364, 0, 0, 9.184157
D:\Data\IMG\center_2020_06_21_17_32_41_797.jpg, D:\Data\IMG\left_2020_06_21_17_32_41_797.jpg, D:\Data\IMG\right_2020_06_21_17_32_41_797.jpg, 0, 0, 0, 9.086864
D:\Data\IMG\center_2020_06_21_17_32_41_898.jpg, D:\Data\IMG\left_2020_06_21_17_32_41_898.jpg, D:\Data\IMG\right_2020_06_21_17_32_41_898.jpg, -0.04160731, 0, 0, 8.995184
D:\Data\IMG\center_2020_06_21_17_32_41_998.jpg, D:\Data\IMG\left_2020_06_21_17_32_41_998.jpg, D:\Data\IMG\right_2020_06_21_17_32_41_998.jpg, -0.3411258, 0, 0, 8.871528
D:\Data\IMG\center_2020_06_21_17_32_42_099.jpg, D:\Data\IMG\left_2020_06_21_17_32_42_099.jpg, D:\Data\IMG\right_2020_06_21_17_32_42_099.jpg, -0.4297863, 0, 0, 8.72142
D:\Data\IMG\center_2020_06_21_17_32_42_200.jpg, D:\Data\IMG\left_2020_06_21_17_32_42_200.jpg, D:\Data\IMG\right_2020_06_21_17_32_42_200.jpg, -0.07181677, 0, 0, 8.62203
D:\Data\IMG\center_2020_06_21_17_32_42_302.jpg, D:\Data\IMG\left_2020_06_21_17_32_42_302.jpg, D:\Data\IMG\right_2020_06_21_17_32_42_302.jpg, -0.0865161, 0, 0, 8.527802
D:\Data\IMG\center_2020_06_21_17_32_42_402.jpg, D:\Data\IMG\left_2020_06_21_17_32_42_402.jpg, D:\Data\IMG\right_2020_06_21_17_32_42_402.jpg, -0.319002, 0, 0, 8.415536
D:\Data\IMG\center_2020_06_21_17_32_42_502.jpg, D:\Data\IMG\left_2020_06_21_17_32_42_502.jpg, D:\Data\IMG\right_2020_06_21_17_32_42_502.jpg, -0.01684144, 0, 0, 8.330264
D:\Data\IMG\center_2020_06_21_17_32_42_605.jpg, D:\Data\IMG\left_2020_06_21_17_32_42_605.jpg, D:\Data\IMG\right_2020_06_21_17_32_42_605.jpg, 0, 0, 0, 8.243389
D:\Data\IMG\center_2020_06_21_17_32_42_708.jpg, D:\Data\IMG\left_2020_06_21_17_32_42_708.jpg, D:\Data\IMG\right_2020_06_21_17_32_42_708.jpg, -0.1404633, 0, 0, 8.156807
D:\Data\IMG\center_2020_06_21_17_32_42_810.jpg, D:\Data\IMG\left_2020_06_21_17_32_42_810.jpg, D:\Data\IMG\right_2020_06_21_17_32_42_810.jpg, -0.4466814, 0, 0, 8.026216
D:\Data\IMG\center_2020_06_21_17_32_42_912.jpg, D:\Data\IMG\left_2020_06_21_17_32_42_912.jpg, D:\Data\IMG\right_2020_06_21_17_32_42_912.jpg, -0.1959693, 0, 0, 7.944981
D:\Data\IMG\center_2020_06_21_17_32_43_015.jpg, D:\Data\IMG\left_2020_06_21_17_32_43_015.jpg, D:\Data\IMG\right_2020_06_21_17_32_43_015.jpg, -0.0558066, 0, 0, 7.851712
D:\Data\IMG\center_2020_06_21_17_32_43_117.jpg, D:\Data\IMG\left_2020_06_21_17_32_43_117.jpg, D:\Data\IMG\right_2020_06_21_17_32_43_117.jpg, -0.3606813, 0, 0, 7.744375
D:\Data\IMG\center_2020_06_21_17_32_43_218.jpg, D:\Data\IMG\left_2020_06_21_17_32_43_218.jpg, D:\Data\IMG\right_2020_06_21_17_32_43_218.jpg, -0.1334868, 0, 0, 7.668282
D:\Data\IMG\center_2020_06_21_17_32_43_318.jpg, D:\Data\IMG\left_2020_06_21_17_32_43_318.jpg, D:\Data\IMG\right_2020_06_21_17_32_43_318.jpg, 0, 0, 0, 7.583112
D:\Data\IMG\center_2020_06_21_17_32_43_418.jpg, D:\Data\IMG\left_2020_06_21_17_32_43_418.jpg, D:\Data\IMG\right_2020_06_21_17_32_43_418.jpg, 0, 0, 0, 7.506727
D:\Data\IMG\center_2020_06_21_17_32_43_521.jpg, D:\Data\IMG\left_2020_06_21_17_32_43_521.jpg, D:\Data\IMG\right_2020_06_21_17_32_43_521.jpg, -0.3064932, 0, 0, 7.393639
D:\Data\IMG\center_2020_06_21_17_32_43_624.jpg, D:\Data\IMG\left_2020_06_21_17_32_43_624.jpg, D:\Data\IMG\right_2020_06_21_17_32_43_624.jpg, -0.3891705, 0, 0, 7.274168
D:\Data\IMG\center_2020_06_21_17_32_43_725.jpg, D:\Data\IMG\left_2020_06_21_17_32_43_725.jpg, D:\Data\IMG\right_2020_06_21_17_32_43_725.jpg, -0.08408278, 0, 0, 7.204868
D:\Data\IMG\center_2020_06_21_17_32_43_827.jpg, D:\Data\IMG\left_2020_06_21_17_32_43_827.jpg, D:\Data\IMG\right_2020_06_21_17_32_43_827.jpg, 0, 0, 0, 7.125379
D:\Data\IMG\center_2020_06_21_17_32_43_933.jpg, D:\Data\IMG\left_2020_06_21_17_32_43_933.jpg, D:\Data\IMG\right_2020_06_21_17_32_43_933.jpg, -0.2791173, 0, 0, 7.037443
D:\Data\IMG\center_2020_06_21_17_32_44_036.jpg, D:\Data\IMG\left_2020_06_21_17_32_44_036.jpg, D:\Data\IMG\right_2020_06_21_17_32_44_036.jpg, -0.47625, 0, 0, 6.910144
D:\Data\IMG\center_2020_06_21_17_32_44_138.jpg, D:\Data\IMG\left_2020_06_21_17_32_44_138.jpg, D:\Data\IMG\right_2020_06_21_17_32_44_138.jpg, -0.1712559, 0, 0, 6.848472
D:\Data\IMG\center_2020_06_21_17_32_44_241.jpg, D:\Data\IMG\left_2020_06_21_17_32_44_241.jpg, D:\Data\IMG\right_2020_06_21_17_32_44_241.jpg, 0, 0, 0, 6.753465
D:\Data\IMG\center_2020_06_21_17_32_44_346.jpg, D:\Data\IMG\left_2020_06_21_17_32_44_346.jpg, D:\Data\IMG\right_2020_06_21_17_32_44_346.jpg, 0, 0, 0, 6.685538
D:\Data\IMG\center_2020_06_21_17_32_44_449.jpg, D:\Data\IMG\left_2020_06_21_17_32_44_449.jpg, D:\Data\IMG\right_2020_06_21_17_32_44_449.jpg, 0, 0.2886348, 0, 6.848442
D:\Data\IMG\center_2020_06_21_17_32_44_552.jpg, D:\Data\IMG\left_2020_06_21_17_32_44_552.jpg, D:\Data\IMG\right_2020_06_21_17_32_44_552.jpg, 0, 0.5856543, 0, 7.363735
D:\Data\IMG\center_2020_06_21_17_32_44_652.jpg, D:\Data\IMG\left_2020_06_21_17_32_44_652.jpg, D:\Data\IMG\right_2020_06_21_17_32_44_652.jpg, 0, 0.8881435, 0, 8.211341
D:\Data\IMG\center_2020_06_21_17_32_44_754.jpg, D:\Data\IMG\left_2020_06_21_17_32_44_754.jpg, D:\Data\IMG\right_2020_06_21_17_32_44_754.jpg, 0, 1, 0, 9.327819
D:\Data\IMG\center_2020_06_21_17_32_44_854.jpg, D:\Data\IMG\left_2020_06_21_17_32_44_854.jpg, D:\Data\IMG\right_2020_06_21_17_32_44_854.jpg, 0, 0.9809293, 0, 10.43891
D:\Data\IMG\center_2020_06_21_17_32_44_957.jpg, D:\Data\IMG\left_2020_06_21_17_32_44_957.jpg, D:\Data\IMG\right_2020_06_21_17_32_44_957.jpg, 0, 0.682822, 0, 11.31755
D:\Data\IMG\center_2020_06_21_17_32_45_060.jpg, D:\Data\IMG\left_2020_06_21_17_32_45_060.jpg, D:\Data\IMG\right_2020_06_21_17_32_45_060.jpg, -0.0935802, 0.3787541, 0, 11.82075
D:\Data\IMG\center_2020_06_21_17_32_45_162.jpg, D:\Data\IMG\left_2020_06_21_17_32_45_162.jpg, D:\Data\IMG\right_2020_06_21_17_32_45_162.jpg, -0.303841, 0.02197397, 0, 11.77516
D:\Data\IMG\center_2020_06_21_17_32_45_264.jpg, D:\Data\IMG\left_2020_06_21_17_32_45_264.jpg, D:\Data\IMG\right_2020_06_21_17_32_45_264.jpg, -0.008197622, 0, 0, 11.72184
